Date,Index_Level,Index_Predicted_Return,Predicted_Index_Level
2024-03-15,13757.56222894774,-0.005636286743627134,13875.987449724338
2024-03-18,13845.673161586772,0.0036229503989397547,13926.259463991
2024-03-19,13825.15639135642,-0.004790151731440552,13859.550568107072
2024-03-20,14063.231868577575,0.0011280765959660998,13875.18520273356
2024-03-21,14200.47622685865,-0.0011413160826632357,13859.34923071175
2024-03-22,14149.51588148999,0.0019731268640944505,13886.695484997732
2024-03-25,14156.654955412014,0.001138619676681348,13902.507149721032
2024-03-26,14140.986112313638,0.00483661785577769,13969.748264041451
2024-03-27,14204.65268842385,0.005795991326391242,14050.716803811702
2024-03-28,14143.766381673016,-0.0018439410503027622,14024.808110310976
2024-04-01,14186.615564824768,0.0007313126445478934,14035.064629819402
2024-04-02,14031.916970551974,-0.004088196576006666,13977.686526655743
2024-04-03,14077.010449180065,0.0019879817973901255,14005.473913040358
2024-04-04,13822.53649210557,-0.008113199009855734,13891.844715956518
2024-04-05,13973.359214147838,0.004364846429196628,13952.480484759913
2024-04-08,14012.389347043722,-0.0016919983954827619,13928.872910166696
2024-04-09,14109.265911574874,0.0030380367341285644,13971.189337732789
2024-04-10,13934.054482163863,-0.009756317068862414,13834.881984724758
2024-04-11,14166.056489291892,0.010417734438689838,13979.010111232235
2024-04-12,13815.092439769684,-0.005256423452328431,13905.530514643217
2024-04-15,13524.316141849897,-0.005789836257301339,13825.019769892524
2024-04-16,13549.120967137334,-0.006296945055706299,13737.964380007457
2024-04-17,13286.575954942306,-0.0049872911636422166,13669.449151648614
2024-04-18,13160.262893079753,-0.010836375344335882,13521.321869891037
2024-04-19,12867.058217759612,-0.015104959526899019,13317.082850296158
2024-04-22,13082.142793195117,-0.0005951115370267853,13309.157700652404
2024-04-23,13354.429756149844,0.0008803043048338774,13320.87380947
2024-04-24,13417.7722445614,-0.002540497130260241,13287.032167784482
2024-04-25,13409.630096403904,-0.004840313753233989,13222.718763243092
2024-04-26,13671.544553332304,0.009758134651799562,13351.747833397696
2024-04-29,13648.458286052472,0.004666364416919623,13414.051954391145
2024-04-30,13325.610209140576,-0.004202256826579184,13357.682662993717
2024-05-01,13128.906031167013,-0.005221876325516734,13287.930496132065
2024-05-02,13363.585226474124,0.011087170992871381,13435.256053684072
2024-05-03,13587.364535448356,0.001957432843413744,13461.554665143227
2024-05-06,13792.008773576576,-0.0026546944017415137,13425.818351334934
2024-05-07,13706.15351896106,-0.005107159251191081,13357.250558937103
2024-05-08,13665.68921573122,0.003709936094528907,13406.805104909372
2024-05-09,13688.827712244218,0.005815946044060541,13484.77836002276
2024-05-10,13724.418664296052,0.005844428087212536,13563.589177419912
2024-05-13,13809.666019317692,-0.00039868868733004267,13558.18152785528
2024-05-14,13909.06422905219,0.0026263317722346646,13593.78981077561
2024-05-15,14264.061481989133,0.009940603892745696,13728.920290685774
2024-05-16,14233.588259732158,0.00284056152193441,13767.918133401201
2024-05-17,14248.274734891062,0.004780871483653714,13833.740780594457
2024-05-20,14447.329609426008,0.006553429217254599,13924.399221609932
2024-05-21,14366.194719733072,0.006986889717811738,14021.687463358105
2024-05-22,14418.631330460095,-0.00024334710139851132,14018.275326357181
2024-05-23,14285.422838736642,-0.0017901993029913077,13993.179819638797
2024-05-24,14391.232368353558,0.006174955450114689,14079.587081630509
2024-05-28,14357.5110943268,-0.001716167828423139,14055.424147243533
2024-05-29,14183.524164429187,-0.004819011949263537,13987.690890326001
2024-05-30,13930.76731676262,-0.0073145781423147645,13885.376832278167
2024-05-31,13827.932925297064,2.0854578389250394e-05,13885.66640595778
2024-06-03,13842.67224471062,-0.0011812796682996102,13869.263550551632
2024-06-04,13799.571197039588,-0.006941642134664386,13772.988086312356
2024-06-05,14189.628621988635,0.005152225549595708,13843.949627424932
2024-06-06,14167.892690872226,0.0007790976874606771,13854.735416564981
2024-06-07,14135.564135732144,0.003013588186561558,13896.487883544278
2024-06-10,14260.2141103836,0.002545121302575302,13931.856130887667
2024-06-11,14318.778216968743,0.01085582071598374,14083.097863285464
2024-06-12,14578.078273406942,0.005916215566276798,14166.416506085634
2024-06-13,14465.495750740947,-0.0013039515361602631,14147.944185520637
2024-06-14,14530.919242886346,0.0030383792248944237,14190.931005208888
2024-06-17,14713.810676447947,0.005036218364926269,14262.39963255272
2024-06-18,14741.265309551049,0.00544646363888253,14340.07927355463
2024-06-20,14582.629193094856,-0.006491260757245331,14246.994079710415
2024-06-21,14618.721200347769,0.0019637923662384083,14274.972217925993
2024-06-24,14411.965968461938,-0.0012038501494498303,14257.787290488053
2024-06-25,14587.16961838308,0.004178663155074173,14317.3657809117
2024-06-26,14568.670435094316,-0.0035886933639562944,14265.985145344406
2024-06-27,14673.200645466117,0.00411320386204444,14324.664050540105
2024-06-28,14696.811159232002,-0.0035061638955124733,14274.439430630755
2024-07-01,14769.627178157289,0.004786809457643108,14342.768452299852
2024-07-02,14890.637419014687,0.0020093425876310834,14371.587987775589
2024-07-03,14994.567299727856,0.005795021996045805,14454.871656282858
2024-07-05,15149.42028565959,0.004949940595765984,14526.42241230088
2024-07-08,15177.85987919585,0.004254093091907332,14588.219165535176
2024-07-09,15089.138389174732,0.0018311482794215253,14614.932357959973
2024-07-10,15250.96939839863,0.0050634346337716735,14688.934112631498
2024-07-11,14984.701337220224,-0.001213505704000695,14671.109007300129
2024-07-12,15177.152580985296,0.003023615619454049,14715.468801649313
2024-07-15,15289.670471256144,0.003201367748400129,14762.578428873501
2024-07-16,15356.458531814676,0.004256968095638746,14825.422254254581
